current_age,retirement_age,birth_month,gender,yearly_income,total_debt,credit_score,num_credit_cards,Credit_limit,Debit_limit,Debit (Prepaid)_limit,Credit_expires,Debit_expires,Debit (Prepaid)_expires,has_chip,Automotive & Transportation Services,Clothing & Fashion,Digital Goods & Computers,Electronics & Appliances,Freight & Trucking,Hotels & Accommodation,Legal & Financial Services,Machinery & Tools,Medical & Healthcare Services,Movies & Theaters,Postal Services - Government Only,Rail & Bus Transport,Restaurants & Eating Places,Retail Stores,Sports & Recreational Activities,Steel & Metal Products,Telecommunications & Media,Utilities & Home Services
56,68,12,0,31533.0,42315.0,753,3,6700.0,23282.0,0.0,2024.0,2024.0,0.0,1,2432.16,1578.58,254.47,89.87,196.47000000000003,0.0,5229.67,690.09,3162.15,378.07,0.0,5.15,2002.8899999999999,6861.29,196.56,0.0,4223.69,2704.29
44,67,9,0,56605.0,87970.0,624,3,2500.0,33996.0,0.0,2019.0,2022.0,0.0,0,4351.07,1302.32,0.0,581.69,0.0,1187.76,0.0,1623.78,6127.89,820.6,0.0,416.29,598.54,8508.71,132.1,1092.56,4049.09,7001.43
50,71,9,0,61008.0,0.0,781,4,35500.0,46294.0,0.0,2012.0,2022.0,0.0,0,3830.94,1597.43,665.97,633.83,66.32,1609.58,1716.49,2479.64,1279.42,322.38,64.74,579.88,920.63,5005.2,272.5,888.6100000000001,6493.02,3765.65
34,66,11,0,45419.0,124370.0,721,3,20700.0,18137.0,0.0,2021.0,2023.0,0.0,1,6147.72,696.14,107.26,546.69,0.0,0.0,914.39,2185.7000000000003,7230.0,2828.81,0.0,178.84,907.66,21248.76,238.89,142.16999999999996,2781.94,4001.72
65,66,3,0,39221.0,45409.0,786,4,22500.0,15774.0,0.0,2023.0,2021.0,0.0,1,10789.71,680.89,0.0,2.29,164.0,0.0,266.35,138.53,6445.66,817.17,0.0,189.07,1576.8,5845.41,0.0,860.3,5698.69,3278.47
43,66,9,0,36315.0,0.0,824,3,0.0,51475.0,0.0,0.0,2024.0,0.0,1,1661.34,534.33,0.0,146.77,194.86,0.0,449.28000000000003,2363.49,4545.25,935.2,63.58,636.12,1158.6399999999999,9287.44,596.97,427.16,6357.92,2326.32
31,70,8,0,34311.0,6971.0,680,4,0.0,63142.0,0.0,0.0,2024.0,0.0,0,2780.61,361.97,215.61,346.84999999999997,231.60000000000002,221.31,89.32,319.41,2758.71,741.87,106.47,264.27,3236.28,5730.28,0.0,735.86,3468.58,1025.53
64,70,2,0,26535.0,93592.0,724,5,15500.0,11067.0,0.0,2022.0,2023.0,0.0,1,841.12,569.91,273.65,170.97,0.0,0.0,1619.4,632.58,1099.31,162.36,0.0,1269.22,2346.83,2499.4900000000002,170.15,458.73,2823.34,701.17
63,65,10,1,26600.0,0.0,799,4,0.0,47428.0,0.0,0.0,2024.0,0.0,0,3087.52,618.42,145.14,127.39999999999999,111.61,362.06,198.32,315.05,2360.61,3195.4900000000002,0.0,610.95,594.25,3738.13,0.0,0.0,5755.0,1645.35
48,68,7,1,31553.0,63938.0,729,3,10600.0,19882.0,0.0,2021.0,2024.0,0.0,0,8317.39,128.91,0.0,33.09,167.02,135.25,481.0,413.96,17166.53,710.61,137.71,630.23,300.07,34740.77,3305.96,145.43,5459.3,2944.86
40,66,4,0,31377.0,59615.0,722,2,7800.0,13601.0,0.0,2024.0,2022.0,0.0,1,5911.32,2209.92,222.44,154.68,0.0,613.27,2961.94,368.98,4561.06,190.03,0.0,308.89,210.22,7504.14,53.99,551.02,6661.33,4022.17
56,63,6,0,44875.0,125909.0,510,1,0.0,0.0,37.0,0.0,0.0,2010.0,1,,,,,,,,,,,,,,,,,,
63,69,9,0,81048.0,156195.0,781,4,28700.0,4052.0,58.0,2010.0,2012.0,2024.0,0,,,,,,,,,,,,,,,,,,
23,75,10,0,37717.0,60367.0,688,3,0.0,48793.0,0.0,0.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
77,72,5,0,31555.0,12777.0,696,4,0.0,23127.0,59.0,2021.0,2023.0,2020.0,1,624.24,773.09,0.0,470.33,0.0,1133.06,1444.8700000000001,993.1400000000001,2537.59,467.72,0.0,1021.3199999999999,171.41,3556.93,457.7,377.49,361.68,1070.3899999999999
31,65,10,0,62692.0,50290.0,698,2,0.0,49705.0,0.0,0.0,2024.0,0.0,1,2663.39,1593.9,481.22,387.71,261.54,1227.6599999999999,1866.82,652.0,2913.59,302.03,26.97,9105.83,2307.82,8408.16,265.62,1673.54,4569.17,6632.58
43,67,12,1,50174.0,145300.0,643,4,24500.0,27290.0,0.0,2022.0,2020.0,0.0,1,4980.27,431.59000000000003,0.0,60.32,489.29999999999995,816.78,5724.76,682.7300000000001,4412.24,2647.33,338.78000000000003,513.11,1885.5,9358.44,1643.38,1890.0,4824.74,4527.14
64,69,6,0,38088.0,51679.0,691,2,0.0,23827.0,0.0,0.0,2022.0,0.0,1,1942.9,1716.48,0.0,153.86,103.81,1523.15,0.8,423.59000000000003,2092.77,1320.76,260.98,49326.54,625.28,3683.88,349.05,364.62,5185.71,4827.47
18,66,4,0,64504.0,69041.0,695,3,0.0,68914.0,0.0,0.0,2023.0,0.0,0,,,,,,,,,,,,,,,,,,
33,65,7,0,41069.0,64073.0,644,3,9700.0,41531.0,0.0,2024.0,2024.0,0.0,1,9947.37,340.9,410.3,342.28000000000003,109.07,0.0,649.83,2802.33,16181.75,751.86,0.0,6744.18,1583.53,41858.23,2164.2,57.55,6020.04,3115.6
43,68,2,0,32770.0,103262.0,641,4,10900.0,19104.0,0.0,2023.0,2023.0,0.0,1,3444.44,826.85,0.0,0.0,12.22,0.0,2305.49,127.58,8070.93,358.95,41.1,460.57,102.1,5416.82,172.79,0.0,7783.09,1036.06
73,65,1,0,31317.0,4591.0,687,4,0.0,39906.0,172.0,0.0,2022.0,2021.0,1,,,,,,,,,,,,,,,,,,
37,72,2,0,42120.0,72801.0,739,4,0.0,70587.0,0.0,0.0,2023.0,0.0,1,3446.32,1264.21,275.39,593.9200000000001,53.269999999999996,118.75,0.0,1555.79,2090.08,458.22,53.35,7209.32,579.04,4667.0,60.36,1096.99,5601.8,2899.94
70,66,7,1,23082.0,23406.0,638,5,23600.0,21964.0,0.0,2022.0,2024.0,0.0,0,2009.29,5863.49,0.0,266.22,103.02999999999997,2410.66,845.65,3053.65,2820.4900000000002,457.64,0.0,698.91,1657.06,11297.83,46.05,1568.42,3526.79,3390.56
59,68,11,0,51788.0,77642.0,675,2,0.0,23186.0,0.0,0.0,2021.0,0.0,1,6332.5199999999995,15051.72,0.0,700.7800000000001,484.90999999999997,1757.2199999999998,2357.35,2477.18,6981.05,1677.83,40.93,0.0,1995.93,24101.0,252.20999999999998,346.3,4133.92,8230.039999999999
22,68,6,0,52379.0,107734.0,771,3,0.0,43170.0,72.0,0.0,2022.0,2020.0,1,,,,,,,,,,,,,,,,,,
44,67,3,0,32330.0,97190.0,835,4,11600.0,34988.0,0.0,2022.0,2022.0,0.0,1,7166.81,848.79,112.26,878.58,0.0,75.62,416.46,1557.94,7350.74,267.81,0.0,1673.59,2237.15,23292.14,1683.27,143.96,9959.74,1543.81
58,65,1,0,25334.0,182.0,696,3,8000.0,15240.0,0.0,2021.0,2020.0,0.0,1,1413.99,93.89,170.03,54.14,0.0,403.45,0.0,641.1700000000001,3744.58,579.85,0.0,121.55000000000001,560.04,6310.45,169.70000000000002,249.4,908.84,2033.27
47,67,7,0,68710.0,201796.0,717,3,14200.0,59231.0,0.0,2022.0,2021.0,0.0,1,6048.52,466.58,149.69,900.87,215.1,3023.94,617.8,1019.83,3555.98,1753.45,0.0,221.25,1780.47,11257.04,439.33000000000004,4511.03,4621.92,4804.91
30,66,4,1,56383.0,130152.0,800,4,49200.0,2819.0,0.0,2021.0,2009.0,0.0,0,2607.08,897.27,224.0,439.09000000000003,42.089999999999996,1287.8000000000002,0.0,1640.23,2557.95,983.46,27.86,463.14,1184.56,8799.2,244.13,1063.28,7515.89,4363.2300000000005
62,66,8,1,38681.0,113190.0,663,5,25000.0,41602.0,0.0,2024.0,2020.0,0.0,0,2769.08,1643.71,0.0,267.44,2349.94,605.05,1122.58,285.14,1750.98,4067.62,2287.26,159.76,3126.45,6703.23,83.18,0.0,4848.21,5457.34
24,54,3,0,91237.0,231619.0,594,1,14200.0,0.0,0.0,2022.0,0.0,0.0,1,3459.31,2425.98,146.64,1222.25,0.0,1978.81,11224.970000000001,2267.87,3501.53,770.26,0.0,2720.61,393.35,9331.53,110.2,4473.8099999999995,14525.99,3600.27
51,73,8,0,71490.0,0.0,782,3,22400.0,24074.0,0.0,2020.0,2021.0,0.0,1,8457.91,2914.96,0.0,735.54,23.380000000000003,748.96,0.0,1802.59,9248.02,819.98,17.83,313.55999999999995,1551.57,29270.14,0.0,1395.76,7062.05,1811.22
18,65,2,0,56921.0,115330.0,823,1,12800.0,0.0,0.0,2021.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,
37,68,3,0,49335.0,51520.0,773,3,15200.0,0.0,60.0,2021.0,0.0,2021.0,1,6467.4,1891.1600000000003,201.51999999999998,332.99,102.77,556.9000000000001,4833.73,3529.95,3800.82,299.67,0.0,38612.04,1858.03,6468.83,639.15,1811.5300000000002,11405.29,3268.89
76,71,8,0,27484.0,16803.0,660,4,11200.0,72846.0,0.0,2011.0,2024.0,0.0,1,1053.47,1897.61,206.45,205.56,249.55,0.0,583.9300000000001,846.7199999999999,969.49,1071.7,50.92,550.45,1153.58,3347.65,0.0,663.36,7636.33,1853.73
48,61,6,1,37468.0,73448.0,666,3,0.0,34497.0,0.0,0.0,2024.0,0.0,1,1848.46,1126.15,0.0,0.0,79.24000000000001,829.15,106.54,153.56,3427.46,527.81,28.24,5055.94,1012.91,5251.7699999999995,3833.15,709.44,31806.83,1968.55
86,69,11,0,9678.0,812.0,688,6,14300.0,36416.0,15.0,2023.0,2022.0,2023.0,0,2403.41,520.5,320.84000000000003,0.0,0.0,-118.39999999999998,0.0,65.07,5123.62,1205.67,0.0,146.66,577.47,5571.26,61.33,350.81,2453.98,1687.48
36,67,7,0,28007.0,0.0,691,4,12100.0,14820.0,64.0,2023.0,2020.0,2016.0,1,2652.55,541.67,0.0,6.24,9.81,0.0,117.7,361.07,4300.11,335.15,12.63,585.51,2239.66,12458.62,873.03,0.0,2375.4900000000002,1319.04
47,65,10,1,32847.0,3230.0,785,3,0.0,38351.0,0.0,0.0,2023.0,0.0,1,3585.06,638.22,0.0,57.29,0.0,154.23000000000002,1804.4,1161.96,1643.76,366.61,0.0,1584.51,15895.29,4205.16,103.44999999999999,177.61,7777.67,3233.17
31,72,2,0,41475.0,0.0,747,2,0.0,41865.0,0.0,0.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
53,69,7,1,28134.0,20231.0,707,3,5900.0,28133.0,0.0,2014.0,2024.0,0.0,1,,,,,,,,,,,,,,,,,,
44,68,10,1,37965.0,69614.0,796,3,0.0,27486.0,79.0,0.0,2022.0,2020.0,1,3987.44,1267.22,105.98,266.98,276.34,26.32,1688.98,993.38,4544.14,967.08,404.95,41.25999999999999,4293.91,8575.79,119.95,110.65,3398.64,1703.99
31,70,11,1,23469.0,22976.0,731,3,0.0,35943.0,0.0,0.0,2024.0,0.0,1,6125.85,119.36,30.84,93.13999999999999,0.0,155.01,220.03,970.82,6745.67,531.41,0.0,871.56,2953.31,14384.9,103.17,262.35,2431.76,1637.31
37,69,1,1,66111.0,98102.0,771,5,32100.0,106309.0,0.0,2020.0,2022.0,0.0,1,2027.19,2801.09,127.69,716.59,442.42,687.5799999999999,4924.11,2988.9300000000003,7512.86,3143.69,14.65,983.16,646.44,11762.91,298.88,2317.2599999999998,8782.16,4383.04
37,73,2,1,33108.0,44044.0,829,2,0.0,30502.0,0.0,0.0,2023.0,0.0,1,,,,,,,,,,,,,,,,,,
76,67,8,1,37829.0,20185.0,658,4,5100.0,64375.0,0.0,2022.0,2022.0,0.0,1,3611.24,1073.17,33.94,199.64,148.06,158.33,774.61,2235.26,1882.09,1109.34,236.58,147.48000000000002,2907.4900000000002,8359.960000000001,12.31,1704.5900000000001,2600.0,3323.03
34,65,2,1,107683.0,225017.0,694,3,0.0,65608.0,61.0,0.0,2020.0,2023.0,1,7725.12,385.04,200.56,1938.25,43.06,0.0,1831.02,3160.4,5102.46,2280.08,30.41,166.33,43726.55,10240.6,42.83,690.37,42226.7,3382.66
83,64,4,0,25567.0,1001.0,665,3,16100.0,11310.0,0.0,2022.0,2021.0,0.0,1,,,,,,,,,,,,,,,,,,
26,72,1,0,38036.0,0.0,743,3,33700.0,0.0,0.0,2023.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
51,56,7,0,31713.0,42895.0,646,1,0.0,142.0,0.0,0.0,2019.0,0.0,1,,,,,,,,,,,,,,,,,,
85,71,5,1,30451.0,93.0,686,4,0.0,33359.0,91.0,0.0,2024.0,2021.0,0,1376.48,641.82,127.39,76.03,0.0,0.0,161.57,828.9300000000001,1218.25,1322.07,0.0,164.0,2463.2,2295.2,32.09,291.69,620.0,847.95
34,71,9,1,36983.0,58895.0,768,4,11400.0,46219.0,0.0,2022.0,2022.0,0.0,1,14467.87,790.19,0.0,730.67,198.81,217.22,738.59,2399.6499999999996,3063.7400000000002,417.72,0.0,940.78,2608.1,6743.07,649.48,554.87,7001.83,758.56
43,70,5,0,49577.0,142314.0,694,3,0.0,34138.0,46.0,0.0,2021.0,2024.0,1,15264.55,1648.46,0.0,151.23000000000002,0.0,759.37,562.38,3603.35,4703.44,1596.79,15.79,1277.24,2976.36,29822.02,1655.21,1053.92,10381.26,7837.53
47,66,4,0,45164.0,0.0,730,3,0.0,53788.0,0.0,0.0,2021.0,0.0,1,2752.21,849.42,0.0,246.40000000000003,89.21,0.0,618.9499999999999,1473.42,2208.33,193.58,0.0,843.98,1470.91,4460.33,99.52,1159.7599999999998,4223.71,2199.18
63,62,5,0,30399.0,19404.0,668,4,0.0,38203.0,47.0,0.0,2022.0,2023.0,1,6433.56,1092.3700000000001,0.0,143.64,0.0,354.26,9.21,1150.34,9992.14,711.42,0.0,2405.64,663.74,26571.56,544.32,1145.8899999999999,5564.36,3272.9900000000002
23,69,4,0,44644.0,83108.0,716,3,0.0,53104.0,0.0,0.0,2023.0,0.0,1,,,,,,,,,,,,,,,,,,
33,63,6,0,54091.0,165960.0,675,1,0.0,0.0,37.0,0.0,0.0,2020.0,1,,,,,,,,,,,,,,,,,,
45,71,12,0,52172.0,66085.0,667,4,0.0,61993.0,57.0,0.0,2024.0,2019.0,1,3996.13,773.08,112.43,160.76999999999998,278.51,322.33,6252.4,3851.83,6637.88,1494.18,325.01,1502.72,5326.24,14976.96,2577.0,1687.7800000000002,8983.61,1877.43
54,66,12,0,58248.0,107130.0,728,4,11900.0,69694.0,0.0,2023.0,2022.0,0.0,1,2968.03,1300.31,129.86,288.89,135.85,0.0,0.0,1425.42,5782.4800000000005,379.5,83.11,308.46,1043.81,9835.75,817.32,1602.71,40189.89,2538.43
47,66,7,0,49045.0,0.0,727,3,0.0,60817.0,0.0,0.0,2024.0,0.0,1,5907.58,1449.04,0.0,72.91,63.11,427.7,4694.3,779.65,1526.03,90.71,51.72,260.04,4230.0199999999995,5477.22,1004.61,399.68,1479.22,7981.56
33,67,5,0,39974.0,64403.0,652,2,0.0,17936.0,0.0,0.0,2024.0,0.0,1,,,,,,,,,,,,,,,,,,
33,67,7,0,26556.0,43042.0,840,2,13800.0,0.0,0.0,2023.0,0.0,0.0,0,1232.64,146.23000000000002,8.09,185.60000000000002,0.0,110.82,39.35,455.39,2523.69,116.23,0.0,0.0,0.0,4815.13,4856.16,248.26,5119.51,1540.53
26,65,1,0,51024.0,181184.0,602,1,13700.0,0.0,0.0,2019.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
49,70,2,0,50984.0,65126.0,616,2,0.0,30095.0,0.0,0.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
24,65,12,0,38609.0,39867.0,798,3,20600.0,10430.0,0.0,2021.0,2022.0,0.0,1,,,,,,,,,,,,,,,,,,
50,69,4,0,43529.0,126175.0,797,6,15300.0,40699.0,205.0,2022.0,2024.0,2022.0,1,2975.0099999999998,394.36,283.51,1314.2,0.0,176.69,440.33,1227.71,4971.53,526.2,0.0,280.73,392.35,6252.19,59.18,465.67,7747.8,3832.21
47,67,1,0,30942.0,71066.0,779,3,12600.0,16415.0,0.0,2024.0,2024.0,0.0,1,4266.24,298.08000000000004,495.45,492.90999999999997,108.89,160.62,4986.64,942.63,3944.57,308.32,0.0,249.49,2808.95,9463.6,65.81,228.80999999999995,2746.74,4175.42
61,69,11,0,38536.0,72299.0,705,1,8900.0,0.0,0.0,2015.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
35,72,9,0,35760.0,62768.0,830,1,3100.0,0.0,0.0,2019.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,
24,57,6,1,87436.0,135294.0,845,2,0.0,41713.0,68.0,0.0,2020.0,2020.0,1,,,,,,,,,,,,,,,,,,
42,70,2,1,52165.0,97248.0,730,4,11700.0,43909.0,81.0,2020.0,2023.0,2020.0,1,,,,,,,,,,,,,,,,,,
40,67,4,1,44452.0,12409.0,711,5,17700.0,49386.0,41.0,2014.0,2023.0,2011.0,1,1671.02,2156.79,0.0,276.90999999999997,0.0,156.91999999999996,1168.53,318.62,944.94,400.19,0.0,66999.7,12512.14,5135.61,2600.03,0.0,8304.94,866.48
28,65,10,1,39860.0,112825.0,728,1,0.0,24079.0,0.0,0.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
27,66,6,1,56164.0,15224.0,761,2,0.0,44140.0,0.0,0.0,2021.0,0.0,1,,,,,,,,,,,,,,,,,,
23,65,7,0,37891.0,66163.0,749,1,0.0,0.0,32.0,0.0,0.0,2021.0,1,,,,,,,,,,,,,,,,,,
52,68,2,1,30681.0,81680.0,746,4,8300.0,25115.0,0.0,2024.0,2024.0,0.0,0,5617.13,781.76,0.0,395.15,0.0,548.23,709.0,1613.76,2615.7400000000002,1772.04,0.0,1949.81,0.0,8313.09,40.58,0.0,7337.18,2742.58
18,70,2,0,64936.0,107755.0,688,2,20400.0,26219.0,0.0,2020.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
44,64,5,0,35775.0,67263.0,773,1,4300.0,0.0,0.0,2021.0,0.0,0.0,1,3535.67,1474.6599999999999,0.0,166.72,173.04,225.71,0.0,697.54,4547.29,168.95,0.0,35.9,1649.2,10661.07,81.63,0.0,925.35,882.15
32,60,5,1,32128.0,58373.0,724,5,8000.0,37952.0,53.0,2020.0,2024.0,2024.0,1,5985.87,1186.02,0.0,175.05,87.02,0.0,0.0,351.65000000000003,7849.4,588.75,68.72,0.0,14960.6,19753.55,312.56,0.0,5948.19,3152.95
49,73,3,0,31497.0,30805.0,702,3,15100.0,13689.0,0.0,2023.0,2022.0,0.0,1,3857.94,1986.91,0.0,158.91999999999996,0.0,902.05,696.13,2416.15,3252.93,55.29,27.270000000000003,1921.75,243.54000000000002,6175.84,1488.75,40.91,3127.67,2648.93
67,67,4,0,78329.0,40161.0,720,3,16900.0,50109.0,0.0,2015.0,2023.0,0.0,1,4884.77,2369.57,0.0,727.98,316.91,992.28,1177.5500000000002,1914.27,9733.08,566.78,0.0,3131.97,374.74,5358.5,184.19,639.59,6639.42,2564.7200000000003
57,65,11,0,36528.0,109785.0,701,3,16000.0,18552.0,0.0,2023.0,2014.0,0.0,1,2621.86,790.18,208.61,130.27999999999997,131.7,143.14,0.0,2615.2,7026.88,797.7,0.0,0.0,405.15,12829.97,426.68,0.0,6493.66,1012.56
61,65,5,1,35823.0,96691.0,732,3,17000.0,11679.0,0.0,2024.0,2016.0,0.0,1,418.65,933.28,127.93,225.79,24.48,263.85,0.0,1260.17,1485.1,169.32,15.31,1826.93,77.67,3629.85,2182.11,517.4300000000001,831.12,1677.75
20,66,7,0,65082.0,88347.0,850,1,6200.0,0.0,0.0,2024.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
58,67,3,0,30305.0,23392.0,776,3,19000.0,0.0,0.0,2024.0,0.0,0.0,0,5134.26,623.34,0.0,391.61,9.29,0.0,573.0,695.1,3256.21,317.5,46.86,680.26,843.84,7222.92,125.73,419.90999999999997,3336.7400000000002,3745.52
31,67,9,0,42754.0,60172.0,656,1,0.0,18725.0,0.0,0.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
38,68,1,1,39882.0,77817.0,809,4,0.0,66920.0,0.0,0.0,2024.0,0.0,1,4401.2,1122.02,0.0,407.57,2111.53,568.01,1603.6000000000001,1229.74,2482.41,590.86,2460.54,242.93,643.27,4830.48,758.56,1702.19,3924.93,5014.58
28,59,2,0,37583.0,51633.0,782,2,11300.0,18510.0,0.0,2024.0,2020.0,0.0,1,2863.7,714.82,37.26,0.0,0.0,600.61,736.26,372.95,2401.79,339.51,0.0,66.86,3311.58,4020.02,24.02,0.0,3360.0,8721.42
73,65,10,0,28553.0,19507.0,745,5,13500.0,21407.0,9.0,2022.0,2023.0,2015.0,1,1487.16,1972.81,91.6,193.7,100.45,842.61,0.0,481.18,1215.29,666.84,172.24,184.8,2050.93,6048.6,19.88,39.19999999999999,5798.13,2517.53
37,66,7,0,67747.0,76650.0,804,3,13900.0,54998.0,0.0,2020.0,2023.0,0.0,1,33368.56,1665.08,105.75999999999999,613.41,22.83,731.33,6110.21,1371.62,2560.32,412.42,12.16,11833.87,5893.01,33792.38,73.99,1438.4199999999998,8896.27,6792.87
61,67,1,0,29206.0,25966.0,716,6,20100.0,23415.0,0.0,2023.0,2024.0,0.0,0,3875.98,1659.98,516.73,0.0,16.75,0.0,310.93,674.73,4746.26,386.8,0.0,221.51000000000005,208.54,14849.34,966.71,0.0,3850.92,2416.56
46,63,8,1,25850.0,56285.0,630,1,3700.0,0.0,0.0,2022.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
43,71,5,1,28983.0,36482.0,755,3,0.0,41527.0,0.0,0.0,2020.0,0.0,1,1580.3400000000001,318.83,104.93,406.67,0.0,841.01,0.0,284.72999999999996,4364.12,942.48,0.0,218.74,191.11,5400.98,188.79,0.0,3848.49,4121.05
52,67,2,1,28137.0,88482.0,797,6,11100.0,25582.0,60.0,2023.0,2024.0,2022.0,1,852.38,569.74,83.89,115.06,0.0,216.70999999999998,1111.12,599.11,3054.09,424.18,59.11,461.03,614.16,4147.21,152.94,1233.24,3192.56,2780.4
37,68,5,0,55172.0,96779.0,629,3,20400.0,55852.0,0.0,2024.0,2024.0,0.0,1,5626.5,1507.61,344.68,0.0,330.01,1469.49,1889.76,1112.4199999999998,6086.5199999999995,1684.27,107.24,5063.9800000000005,4389.87,17217.0,183.42000000000002,1792.54,8260.58,5160.77
30,62,8,1,47803.0,81929.0,652,1,0.0,0.0,0.0,2012.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
18,65,2,1,45313.0,21488.0,716,2,15600.0,19998.0,0.0,2020.0,2021.0,0.0,1,,,,,,,,,,,,,,,,,,
60,66,5,0,33178.0,85620.0,687,3,0.0,18729.0,166.0,0.0,2024.0,2024.0,0,3392.57,2509.43,36.84,97.07,162.5,52.15,1392.83,1757.1799999999998,690.33,376.3,0.0,1702.67,916.04,3950.68,3.94,0.0,2838.12,3012.48
42,65,10,1,31031.0,21853.0,744,7,20900.0,51671.0,0.0,2022.0,2022.0,0.0,0,4555.93,1054.17,0.0,140.65999999999997,19.18,943.1099999999999,1611.26,1403.71,3712.99,1021.6,7.15,334.24,6400.79,9035.84,745.9,151.85000000000002,3204.03,2066.07
59,68,3,0,34190.0,39242.0,810,7,17400.0,63411.0,0.0,2020.0,2024.0,0.0,0,3137.08,1589.8899999999999,0.0,768.47,1727.38,1461.25,971.4100000000001,817.09,1659.22,356.05,1904.02,0.0,2679.54,5229.4400000000005,0.0,2032.4799999999998,3133.76,3652.25
47,66,2,1,22505.0,27928.0,798,3,14200.0,7995.0,0.0,2022.0,2020.0,0.0,1,2065.64,200.11,0.0,0.0,442.25000000000006,577.55,312.87,183.44,1461.98,396.84,163.37,1884.83,853.37,3763.79,30.31,34.58,0.0,1883.67
33,67,11,0,61846.0,12525.0,722,4,40700.0,23018.0,2.0,2024.0,2020.0,2022.0,1,4312.76,417.37,0.0,348.62,370.79999999999995,385.15,4320.099999999999,982.7,1416.63,280.94,99.22999999999999,244.02,3493.14,5513.06,23.520000000000003,2358.39,5499.29,4812.43
63,65,12,0,44183.0,89852.0,850,4,0.0,39433.0,0.0,0.0,2022.0,0.0,0,,,,,,,,,,,,,,,,,,
48,70,7,0,93417.0,115916.0,714,3,0.0,155997.0,0.0,0.0,2021.0,0.0,1,3154.04,1550.19,0.0,886.97,40.02,1650.29,23637.66,3247.28,3275.08,327.85999999999996,27.47,2675.8,2250.36,8884.72,925.09,1461.19,5359.87,4484.84
37,67,10,0,58637.0,87340.0,803,6,42900.0,16647.0,55.0,2022.0,2012.0,2024.0,1,,,,,,,,,,,,,,,,,,
20,67,11,0,40130.0,55801.0,798,1,0.0,13547.0,0.0,0.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
32,68,3,1,40887.0,50734.0,688,4,30900.0,37184.0,0.0,2023.0,2020.0,0.0,1,1494.35,1445.77,0.0,237.71000000000004,164.6,234.17000000000002,31.94,4428.78,4362.36,1197.33,0.0,513.91,3320.84,13930.55,1573.72,1805.46,4720.0,4968.51
30,68,8,1,92960.0,64167.0,724,3,0.0,138411.0,0.0,0.0,2022.0,0.0,1,,,,,,,,,,,,,,,,,,
48,66,9,1,82295.0,1555.0,736,4,25200.0,107912.0,0.0,2020.0,2020.0,0.0,1,4693.400000000001,3648.2200000000003,103.31,494.54999999999995,987.99,4599.28,1117.33,5808.639999999999,5195.23,1353.6,0.0,1558.81,3232.6,20237.36,1080.25,3058.47,6347.4,8100.02
54,66,1,0,31655.0,46405.0,623,1,1700.0,0.0,0.0,2023.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
35,57,6,0,59248.0,173887.0,725,5,24600.0,73412.0,74.0,2023.0,2020.0,2020.0,0,4523.88,2865.07,1077.8,502.55,306.53000000000003,294.82,1573.66,365.87,1946.52,348.62,67.39,1466.79,4203.74,14831.7,106.0,169.64,5539.17,2947.0
39,65,10,0,35501.0,78801.0,693,4,19900.0,14362.0,0.0,2023.0,2022.0,0.0,0,2542.98,491.0,0.0,251.40999999999997,195.09,1285.0700000000002,3459.95,561.34,2159.13,1178.28,0.0,152.93,1016.34,3851.11,0.0,808.38,3035.65,2937.6
55,67,3,0,36270.0,73779.0,769,5,13600.0,37129.0,80.0,2020.0,2023.0,2021.0,1,2717.53,991.51,184.21,388.12,0.0,747.27,930.01,486.15,4949.62,257.18,0.0,378.53,1329.14,9439.35,4036.13,1082.81,5628.13,4856.56
57,66,5,0,69159.0,135111.0,786,3,0.0,83110.0,98.0,0.0,2022.0,2016.0,1,,,,,,,,,,,,,,,,,,
37,64,12,0,47464.0,83591.0,716,1,13700.0,0.0,0.0,2024.0,0.0,0.0,1,4652.37,2154.0099999999998,0.0,133.1,178.63,2296.15,196.97,810.22,3556.36,327.17,0.0,28198.99,2013.38,3438.82,773.2,268.63,2369.51,3135.36
42,73,11,0,37623.0,923.0,726,6,28800.0,11282.0,42.0,2024.0,2023.0,2010.0,0,1890.85,1404.7,0.0,145.12,200.69,480.40000000000003,1126.16,343.0,2713.83,270.57,51.25,2879.76,58.08,5594.2300000000005,977.8,0.0,21082.51,4877.86
32,67,12,0,48676.0,110589.0,721,4,25300.0,68295.0,0.0,2018.0,2024.0,0.0,1,4165.66,1916.18,74.49000000000001,255.31,551.18,806.24,1878.8899999999999,312.15999999999997,1492.72,356.69,658.9,133.77999999999997,989.02,4516.07,35.03,289.98,10215.54,2976.85
